State,Bill Summary,Date of Enactment,Economic,Public Health,Adopted?
Pennsylvania,"HB 777  Amends the act of December 19, 1988 (P.L.1262, No.156), known as the Local Option Small Games of Chance Act, in club licensees, further providing for report and for distribution of proceeds during the COVID-19 emergency. Pending.",,FALSE,TRUE,FALSE
Pennsylvania,"SB 841  Provided for the Health Care Cost Containment Council, for its powers and duties, for health care cost containment through the collection and dissemination of data, for public accountability of health care costs and for health care for the indigent; providing for COVID-19 disaster emergency; in local organizations and services, further providing for general authority of political subdivisions; and, in Uniform Unsworn Foreign Declarations Act, further providing for heading of chapter, for short title of chapter, for definitions, for applicability and for form of unsworn declaration. Enacted.",20-Apr-20,TRUE,TRUE,FALSE
Pennsylvania,SB 1096  Transfers all deposits made to the state general fund to the Small Business First Fund for the remainder of the COVID-19 Disaster Emergency proclaimed by the Governor. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"SB 1100  Relates to emergency finance and tax provisions; exempts a payment received by an individual from the United States through the Coronavirus Aid, Relief and Economic Security Act (Public Law 116-136) from being included as income of the individual for the 2020 tax year for the purposes of the Insurance Company Law of 1921, the Housing Finance Agency Law, and the Human Services Code, among others. Pending. ",,TRUE,TRUE,FALSE
Pennsylvania,SB 1101  Provides for pandemic of 2020 guidelines for food establishments. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,SB 1102  Provides for pandemic of 2020 guidelines for grocery stores. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,SB 1103  Provides for a return to business operations under safety conditions; imposes sanctions; provides for functions of the Department of Health and the Legislative Reference Bureau. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,"SB 1104  Relates to emergency finance and tax provisions; exempts a payment received by an individual from the United States through the Coronavirus Aid, Relief and Economic Security Act (Public Law 116-136) from being included in the income, earned income or taxable income of the individual for the 2020 tax year for the purpose of the Local Tax Enabling Act, the Tax Reform Code and the Taxpayer Relief Act. Pending. ",,TRUE,TRUE,FALSE
Pennsylvania,SB 1106  Amends the Enforcement Officer Disability Benefits Law Heart and Lung Act; provides for disability benefits for a person who contracts or is diagnosed with COVID-19 or is subject to quarantine resulting from exposure to COVID-19. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,SB 1108  Enacts the COVID-19 Emergency Supplement to the General Appropriation Act of 2019. Pending. ,,FALSE,TRUE,FALSE
Pennsylvania,SB 1109  Establishes public health emergency leave. Pending.,,FALSE,TRUE,FALSE
Pennsylvania,"SB 1110  Amends the Disease Prevention and Control Law; provides that under a proclamation of disaster emergency issued by the Governor that is based upon a communicable disease, the Secretary or local health authority shall release individually identifiable health information to 911 centers, law enforcement officers, fire department personnel, and emergency medical services personnel. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,SB 1113  Provides for personal protective equipment retrofitting tax credit. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,SB 1114  Provides for coverage under business interruption insurance during the coronavirus disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,SB 1115  Relates to the First Industries Program; authorizes the program to provide loan guarantees to commercial lending institutions that make loans to manufacturing businesses to convert or retrofit existing manufacturing facilities to enable the business to manufacture personal protective equipment or equipment necessary to manufacture personal protective equipment needed by health care professionals to respond to the COVID-19 pandemic of 2020. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,SB 1116  Prohibits foreclosure and eviction of business owners during the proclamation of disaster emergency issued by the Governor. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"SB 1117  Provides for all sports wagering authorization fees, manufacturer license fees, and manufacturer renewal fees to be deposited into the Property Tax Relief Fund to help mitigate the financial impact of COVID-19 on property owners. Pending.",,TRUE,FALSE,FALSE
Pennsylvania,SB 1121  Amends the Telemarketer Registration Act concerning robocall violations during the COVID-19 disaster emergency. Pending.,,FALSE,TRUE,FALSE
Pennsylvania,SB 1122  Provides for COVID-19 Crisis Fire Company and Emergency Medical Services Grant Program. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"SB 1123  Provides for Coronavirus disease emergency provisions related to county efforts to initiate antibody point-of-contact tests, including the State health laboratory waiving or covering the needed Clinical Laboratory Improvement Amendments protocol. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,SB 1127  Relates to property and business interruption insurance coverage for coronavirus pandemic related losses. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,SB 1132  Provides for real property and tenancy-related actions in a judicial emergency related to the COVID-19 outbreak. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,SB 1136  States that the Secretary of Community and Economic Development shall immediately issue a waiver to the Governor's COVID 19 Business Closure Order to all pet grooming services that can adhere to the social distancing practices and other mitigation measures defined by the CDC to protect workers and to mitigate the spread of the COVID-19 virus. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"HB 1189  Provides for COVID-19 enforcement officer disability benefits, for COVID-19 health care professionals reporting and for volunteer emergency responders employer tax credit; and, in general provisions, providing for extensions for COVID-19 disaster emergency. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,HB 1776  Provides for coronavirus homeowner protection. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,"HB 1822  Amends the Fiscal Code to prohibit an employer from terminating, depriving or otherwise coercing an employee with respect to their employment, position or benefits as a result of an individual’s compliance with an order of isolation or quarantine or other control measure related to COVID-19; relates to the Local Government Capital Project Loan Fund; provides for assistance to municipalities, and for the powers and duties of the Department. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,"HB 1869  Provides for COVID-19 benefits for members of the Pennsylvania National Guard; for COVID-19 enforcement officer disability benefits; and, in the emergency medical services system, further providing for basic life support ambulances. Enacted.",29-Apr-20,TRUE,TRUE,FALSE
Pennsylvania ,"HB 2369  Relates to the Job Enhancement Act, in Community Development Bank Grant and Loan Program; provides for authority loans; makes appropriations. Pending.",,TRUE,FALSE,FALSE
Pennsylvania,HB 2372  Provides for insurance coverage for business interruption concerning the coronavirus pandemic. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,HB 2374  Provides for COVID-19 Crisis Fire Company and Emergency Medical Services Grant Program. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,HB 2376  Provides for retail store closure and for contactless and curbside business operations during declaration of disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2386  Provides for COVID-19 disaster emergency business interruption grants. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"HB 2388  An Act amending The Administrative Code of 1929, providing for emergency COVID-19 provisions that allow car dealerships to remain open during the crisis. Pending. ",,FALSE,TRUE,FALSE
Pennsylvania,HB 2390  Prohibits return of groceries and other foodstuffs during COVID-19 disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"HB 2392  Relates to the Independent Fiscal Office; provides for definitions and for duties of office; requires information to track money distributed by the federal government to entities under the Coronavirus Aid, Relief, and Economic Security (CARES) Act that was not received directly by or originally deposited into an account of the commonwealth or an agency of the commonwealth. This information shall be posted to the office's publicly available internet website. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,HB 2396  Provides for work related hazardous duty. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2399  Amends the Enforcement Officer Disability Benefits Law; provides for disability benefits. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2400  Directs the Secretary of Community and Economic Development to immediately issue a waiver to the Governor TWW COVID 19 Business Closure Order to all public and private construction activities that can adhere to the social distancing practices and other mitigation measures defined by the Centers for Disease Control to protect workers and to mitigate the spread of the COVID-19 virus. Pending. ,,TRUE,TRUE,FALSE
Pennsylvania,"HB 2408  Relates to emergency finance and tax provisions; provides for exemption from taxation of a payment received from the United States through the Coronavirus Aid, Relief and Economic Security Act. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,HB 2411  Establishes the Child Care Grant Program for Front Line Medical Facility Personnel to reimburse health care practitioners and custodial workers employed at medical facilities for child care expenses incurred during the COVID-19 disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2412  Relates to emergency COVID-19 provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order related to real estate activities. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2413  Provides for coronavirus response transfers for assistance to the Commonwealth's volunteer service organizations. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2415  Provides for coronavirus emergency statutory and regulatory suspensions and waivers reporting requirements. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2418  Provides for coronavirus debt cost reduction review. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2419  Provides for coronavirus Cost and Recovery Task Force. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2423  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to all zoo activities that can adhere to social distancing practices and other mitigation measures. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2425  Provides for forbearance on principal repayment on economic development loans during the coronavirus crisis. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2429  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to all lawn and garden equipment and supplies stores that can adhere to social distancing practices and other mitigation measures. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2431  Provides for local taxation on real property and for reopening of school district budgets. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2433  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to all messenger service activities that can adhere to social distancing practices and other mitigation methods. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2436  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to all animal grooming services that can adhere to social distancing practices and other mitigation methods. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2439  Provides for golf course operation during COVID-19 disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2440  Provides for COVID-19 guidelines for outdoor sportsman clubs. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2449  Relates to small businesses; provides for relief during emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2451  Provides for the Emergency COVID-19 Homelessness Grant Program; imposes duties on the Department of Human Services; makes an appropriation. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2452  Provides for small business grant program; imposes duties on the Department of Community and Economic Development; makes an appropriation. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2454  Provides for telemedicine; authorizes the regulation of telemedicine by professional licensing boards; provides for insurance coverage of telemedicine. Pending.,,TRUE,FALSE,FALSE
Pennsylvania,HB 2455  Provides for local health department COVID-19 antibody testing. Pending.,,TRUE,TRUE,FALSE
Pennvylvania,HB 2457  Provides for small retail business operation during the coronavirus disaster emergency. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,HB 2459  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to cosmetology salons and barber shops that can adhere to social distancing practices and other mitigation methods. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"HB 2461  Provides for the authority of a pharmacist to administer injectable medications, biologicals, and immunizations, including those approved by the United States Food and Drug Administration for COVID-19. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,"HB 2480  Authorizes the incurring of debt for the rehabilitation of areas of this Commonwealth affected by the COVID-19 disaster emergency; imposes duties upon the Governor, the Auditor General and State Treasurer; prescribes the procedures for the issuance, sale and payment of general obligations bonds, the funding of debt and refunding of bonds; exempts bonds from state and local taxation; provides for allocation of proceeds and for a legislative COVID-19 disaster oversight committee; makes appropriations. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,"HB 2481  Amends the Health Care Facilities Act, in Powers and duties of the department; provides for response to Coronavirus pandemic. Pending. ",,TRUE,TRUE,FALSE
Pennsylvania,HB 2489  Relates to emergency coronavirus provisions; provides for the issuance of a waiver to the Governor’s COVID-19 Business Closure Order to all outdoor recreational activities that can adhere to social distancing practices and other mitigation methods. Pending.,,TRUE,TRUE,FALSE
Pennsylvania,"HB 2491  Amends the Administrative Code of 1929, providing for emergency COVID-19 provisions granting restriction waivers to auctioneers. Pending.",,TRUE,TRUE,FALSE
Pennsylvania,"HB 2496  Amends the Administrative Code of 1929, providing for emergency COVID-19 provisions allowing florists to re-open. Pending.",,FALSE,TRUE,FALSE
Puerto Rico,"HCR 119  Requests the President and Congress to approve amendments to the Federal Internal Revenue Code, in order to provide a more favorable tax treatment to US pharmaceutical companies and medical equipment that are established in the island as Controlled Foreign Corporations, in order to reactivate the production of medicines and medical equipment necessary to attend the pandemic caused by the coronavirus virus. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"SJR 488  Orders the State Election Commission to postpone the celebration of the presidential primary of the Democratic Party, to be held on a specified date, as provided under the Compulsory Presidential Primary Act, as a consequence of the emergency caused by the outbreak of the Coronavirus, which affects Puerto Rico and the rest of the world; arranges for the presidential primary to be held on another specified date in 2020. Enacted.",21-Mar-20,TRUE,TRUE,FALSE
Puerto Rico,"SJR 491  Provides the necessary public health actions to attend the emergency decreed by the coronavirus pandemic, in order to authorize the physicians authorized to practice medicine in Puerto Rico to use telemedicine, the medical consultations by telephone or by any other authorized means to evaluate their patients; authorizes all physicians to send a prescription, referral or medical order for photography or any other electronic method and the receiving service provider to accept it. Enacted. ",20-Mar-20,TRUE,TRUE,FALSE
Puerto Rico,"HJR 624  Orders the Department of Health of the Government of Puerto Rico, its Secretary and the State Epidemiologist, to present a detailed protocol to address the potential health crisis that may arise with the arrival of the coronavirus or SARS-CoV-2 or coronavirus disease 2019. Pending.",,FALSE,TRUE,FALSE
Puerto Rico,"HJR 632  Establishes the temporary power of the Government of Puerto Rico to use all the personnel of the Department of Public Security and all law enforcement officers to ensure faithful compliance with the Executive Order of the Governor Wanda Vazquez Garced, Executive Order 23 of 2020; establish definitions related to said compliance. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"HJR 633  Orders the Secretary of the Treasury to adopt those measures necessary for businesses to mitigate the economic losses suffered as a result of full compliance with Executive Order 23 of 2020, such as withholding a portion of the Sales Tax and Use collected during the month of March 2020. Pending.",,TRUE,FALSE,FALSE
Puerto Rico,HJR 635  Prohibits billing to commercial customers of the Electric Power Authority and the Aqueduct and Sewer Authority while the closure order is in force in the private sector due to the state of emergency in the face of the coronavirus pandemic or COVID-19. Pending.,,TRUE,TRUE,FALSE
Puerto Rico,"HJR 636  Orders the Puerto Rico Department of Health to prohibit reference laboratories from imposing a cost and/or price higher than the rate that clinical laboratories can bill the medical plan as established by the Centers for Medicare and Medicaid for codes for the Coronavirus Screening Test; prohibits insurers or reference laboratories from imposing discounts, penalties and/or any charge that alters the rate given. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"HJR 638  Orders the Department of Transportation and Public Works to take those measures necessary to exempt passers-by from collection in the toll plazas of the highways during the time that the emergency declared by the Governor of Puerto Rico, Wanda Vazquez Garced, in consideration of COVID-19. Eligible for Governor.",,TRUE,TRUE,FALSE
Puerto Rico,HJR 640  Establishes measures in response to the situation experienced by municipal police officers in the face of the global pandemic that has also affected Puerto Rico as a result of the Coronavirus; authorizes the Secretary of the Department of the Treasury to provide assistance to the municipalities to use it exclusively for the benefit of their respective Municipal Police bodies. Pending.,,TRUE,TRUE,FALSE
Puerto Rico ,HJR 642  Orders the Chief Executive of Innovation and Information of the Government of Puerto Rico to create a Collaborative Work Group that will have the immediate and specific objective of making available all relevant data that will allow public real time monitoring of the emergency created by Coronavirus in Puerto Rico; orders the Puerto Rico Innovation and Technology Service to immediately create and publish a digital dash board that will be updated in real time. Pending.,,TRUE,TRUE,FALSE
Puerto Rico,"HJR 643  Orders the Puerto Rico Department of Public Security to purchase equipment and materials to deal with the Coronavirus pandemic, and to distribute them among the employees who work in the different businesses; exempts them from auction procedures during emergency purchases; for other related purposes. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"HJR 659  Assigns to various entities of the Government of Puerto Rico and distributes a certain amount of funds from the General Fund to finance a portion of the first phase of the Strategic Plan to Reactivate Our Economy, Support Our Merchants and Protect Our Workers in response to the emergency caused by the coronavirus pandemic. Enacted.",28-Mar-20,TRUE,TRUE,FALSE
Puerto Rico,"SR 1356  Requests from the U.S. Congress equal treatment to Puerto Rico in all legislation, policy or economic, tax, and response to Coronavirus, as a permanent part of the United States; guarantees equal treatment to the health of the 3.2 million American citizens in Puerto Rico in the face of the national emergency; supports all the proposals presented by the resident commissioner in Washington, D.C., Jenniffer Gonzalez Colon, to achieve equal treatment for Puerto Rico. Adopted.",28-Mar-20,TRUE,TRUE,TRUE
Puerto Rico,"SB 1540  Amends Law 45 of April 18, 1935, the Work Accident Compensation System Law, with the purpose of ensuring coverage of benefits to any public or private employee who is infected with the COVID-19 virus, or coronavirus, while providing an authorized service during the validity of the emergency declared by the Governor of Puerto Rico, as a result of the pandemic. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"SB 1541  Establishes the Coronavirus Emergency Law, in order to adopt and mandate emergency measures in Puerto Rico due to the state of emergency due to the coronavirus pandemic; establishes coverage of tests to detect coronavirus free of charge for the patient; provides free, current treatment, medication and vaccine coverage for people diagnosed with coronavirus; establishes measures to preserve the health and safety of the elderly in establishments for the elderly or in state-subsidized housing projects. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"SB 1542  Establishes the Coronavirus Emergency Loan Moratorium Act, in order to adopt and mandate emergency measures in Puerto Rico due to the state of emergency due to the coronavirus pandemic; provides automatic moratoriums on loans, according to the provisions, terms and exclusions established by this Law; establishes protections for debtors against foreclosure actions, according to the terms and provisions of this Law. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"SB 1549  Establishes the Law on Attention to Homeless Persons during the Coronavirus Emergency, in order to adopt emergency measures in Puerto Rico to attend to the homeless population during the state of emergency due to coronavirus, ensuring the voluntariness, dignity and rights of the homeless; establishes prevention and primary and secondary care measures for the homeless in Puerto Rico; establishes transitional measures subsequent to the repeal of the emergency declaration. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,SB 1572  Establishes electronic voting for professional associations during the COVID-19 state of emergency. Pending.,,FALSE,TRUE,FALSE
Puerto Rico,"HR 1697  Orders the House Committee on Health to conduct an investigation into the measures, plans and implementation of mechanisms for the detection, prevention and containment of the recent outbreak of pneumonia due to the new coronavirus. Adopted.",13-Feb-20,FALSE,TRUE,TRUE
Puerto Rico,"HB 2442  Creates the Law to Combat COVID-19; establishes public policy of the Government of Puerto Rico on the treatment of the coronavirus; provides that all study, analysis and treatment of COVID-19, including hospitalization, will be free of cost for all citizens regardless of whether or not they have health insurance; establishes that no health insurer may require any copayment for the diagnosis and treatment of COVID-19, including hospitalization. Enacted.",16-Apr-20,TRUE,TRUE,FALSE
Puerto Rico,"HB 2445  Amends Law 1 of 2011, the Internal Revenue Code for a New Puerto Rico, in order to create a tax adjustment to all those merchants who have suffered economic damages as a result of full compliance with Executive Order 23 of 2020. Pending. ",,TRUE,FALSE,FALSE
Puerto Rico,"HB 2446  Creates the Coronavirus Prevention, Detection, Containment, and Mitigation Act in Puerto Rico, in order to establish public policy to comprehensively and humanely address the impact on health, social welfare, and the economy caused by the coronavirus pandemic, also known as SARS-CoV-2, which causes COVID-19 disease; creates a Citizen Commission for the Coordination and Management of Coronavirus; guarantees access to timely and adequate information. Pending.",,FALSE,TRUE,FALSE
Puerto Rico,"HB 2454  Establishes the Law to Authorize the Financing and Use of Funds for Emergency Services related to the Response, Recovery and Reconstruction resulting from Catastrophic Events, Hurricane Maria and the South West Puerto Rico Earthquake and the coronavirus pandemic; allows its use to address the coronavirus pandemic and its consequences. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,"HB 2460  Voids for six months the provisions of Law 272 of 2003, as amended, which regulates the tax on the royalty for occupancy of the Department of the Treasury by the Tourism Company of Puerto Rico, with the purpose of helping the economic effects that coronavirus has generated in the tourist industry. Pending.",,TRUE,FALSE,FALSE
Puerto Rico,"HB 2462  Creates the Forgiveness of Interest, Charges and Collection of Penalty for Late Payment, in order to establish a moratorium for the payment of mortgage loans, personal loans, credit cards, vehicle financing, telecommunications service, water service, electric energy service; relates to Executive Order 2020-023, relative to coronavirus, is in force, the collection of interest, charges and or penalties for these services and or debts is prohibited and a viable payment plan for the debtor is guaranteed. Pending.",,TRUE,FALSE,FALSE
Puerto Rico,"HB 2468  Establishes the Complementary Law to Address the Effects of the Puerto Rican Economy Caused by the coronavirus establishes specific public policy; establishes government programs, economic or contributory measures including prompt payment of accounts payable to suppliers of the Government. Pending.",,TRUE,TRUE,FALSE
Puerto Rico,HB 2471  Provides for the mandatory use of medical masks for all employees in their work setting to prevent the spread of the coronavirus holds their employer responsible for providing the same to their employees; imposes penalties for violations. Pending.,,TRUE,TRUE,FALSE
Rhode Island,SR 2770  Requests that President Donald Trump declare a National Emergency for the Coronavirus Pandemic. Adopted. ,12-Mar-20,FALSE,TRUE,TRUE
South Carolina,"SB 1161  Requires all individual and group health insurance plans, health maintenance organizations and the state health plans to waive cost sharing requirements associated with testing for COVID-19 and to define applicable terms. Pending.",,TRUE,TRUE,FALSE
South Carolina,"SB 1188  Relates to property insurance; provides that every policy of insurance in force in this state insuring against loss or damage to property, notwithstanding the terms of the policy and including any endorsement thereto or exclusions to coverage included therewith, that includes a loss of use and occupancy, or business interruption, shall be construed to include, among the covered perils under the policy, coverage for business interruption directly or indirectly resulting from the coronavirus pandemic. Pending. ",,TRUE,TRUE,FALSE
South Carolina,"HB 3411  Makes general appropriations; authorizes certain bodies to receive funds directly from the federal government in response to COVID-19; establishes the Coronavirus Relief fund; appropriates $20 million to the Disaster Trust Fund; appropriates $180 million to the COVID-19 Response Reserve account established by the State Treasurer; authorizes the Governor to direct necessary expenditures, including those to underwrite the cost for protecting the health and safety of voters and poll workers; authorizes the Superintendent of Education to exercise certain emergency powers in response to COVID-19; and relates to flexibility for state agencies and institutions of higher learning. Pending. ",,TRUE,TRUE,FALSE
South Carolina,HB 3485  Establishes the Coronavirus Relief Fund to provide funding as necessary to address the state’s response to the coronavirus public health emergency; sets forth authorized uses of the Fund. Pending. ,,TRUE,TRUE,FALSE
South Carolina,HB 4014 Makes a supplemental appropriation of $45 million to the Executive Budget Office for use by the Department of Health and Environmental Control for the state’s response to COVID-19. Enacted.,19-Mar-20,TRUE,TRUE,FALSE
South Carolina,HB 5417 Memorializes the United States Congress to refrain from increasing federal unemployment taxes until a specified date. Pending.,,TRUE,FALSE,FALSE
South Carolina,HB 5419  Prohibits a magistrate or circuit court from commencing an eviction proceeding for the nonpayment of rent within a certain number of days grace period. Pending.,,TRUE,FALSE,FALSE
South Carolina,HB 5452  Requires the Department of Health and Environmental Control to ensure testing prioritization for first responders who present with symptoms of coronavirus. Pending. ,,FALSE,TRUE,FALSE
South Dakota,HB 1295  Revises provisions regarding contagious disease control and enforcement and to declare an emergency. Enacted.,31-Mar-20,FALSE,TRUE,FALSE
South Dakota,"HB 1296  Revises the authority of the Governor in times of a disaster, act of terrorism, or emergency and to declare an emergency. Enacted. ",31-Mar-20,FALSE,TRUE,FALSE
South Dakota,HB 1298  Provides for the postponement of certain elections in response to the coronavirus public health emergency. Enacted.,31-Mar-20,TRUE,TRUE,FALSE
South Dakota,SB 187  Revises certain provisions regarding reemployment assistance benefits in response to Coronavirus Disease 2019 and to declare an emergency. Enacted.,31-Mar-20,TRUE,TRUE,FALSE
South Dakota,SB 188  Accounts for educational opportunities provided to students during a state of emergency and to declare an emergency. Enacted. ,31-Mar-20,TRUE,TRUE,FALSE
South Dakota,SB 190  Revises certain driver licensing requirements to allow for an extension during a statewide emergency or disaster and to declare an emergency. Enacted. ,31-Mar-20,FALSE,TRUE,FALSE
South Dakota,"SB 192  To create the small business economic disaster relief subfund, to provide for the transfer of certain funds into the subfund, to authorize the Economic Development Finance Authority to make a grant to the subfund, to provide for the continuous appropriation of the subfund, and to declare an emergency. Enacted. ",31-Mar-20,TRUE,TRUE,FALSE
South Dakota,SB 193  Revises the General Appropriations Act for the current fiscal year in response to the coronavirus public health emergency. Enacted.,31-Mar-20,TRUE,TRUE,FALSE
Tennessee,HB 2915 Enacts the Coronavirus Public Protection Act of 2020. Pending.,,FALSE,TRUE,FALSE
Tennessee,SJR 1265 Urges the General Assembly to provide a grant for children out of school due to coronavirus and in need of food. Pending. ,,TRUE,TRUE,FALSE
Tennessee,SJR 1272  A resolution to honor Dr. Anthony S. Fauci for his invaluable service to the American people during the COVID-19 outbreak. Eligible for Governor.,,FALSE,TRUE,FALSE
Tennessee,"HB 2472  Temporarily suspends, modifies, and waives the deadline or other nonacademic requirement in statute, rule, or policy of any financial aid program in response to the coronavirus public health emergency. Enacted. ",25-Mar-20,TRUE,TRUE,FALSE
Tennessee,"HB 2815  Authorizes the governing body of the city of Crossville to allow participation in public meetings by electronic or other means, as necessary to prevent the spread of COVID-19. Pending.",,FALSE,TRUE,FALSE
Tennessee,"HB 2818/SB 2672  As enacted, authorizes the state board of education to promulgate emergency rules as necessary to address any issues created by school closures due to the outbreak of COVID-10 during the 2019-2020 school year; requires the commissioner of education to waive certain requirements; establishes other related requirements. Enacted.",2-Apr-20,TRUE,TRUE,FALSE
Tennessee,HB 2821  Part of a larger budget bill. Appropriates $150 million to a new emergency health and safety response fund. Enacted.,2-Apr-20,TRUE,TRUE,FALSE
Utah,SCR 8  Expresses support for the Chinese people regarding the coronavirus outbreak. Adopted.,1-Apr-20,FALSE,TRUE,TRUE
Utah,HJR 24  Extends the state of emergency due to infectious disease COVID-19. Adopted.,12-Mar-20,FALSE,TRUE,TRUE
Utah,"HJR 301  Urges state and local government entities to exercise fiscal responsibility with the remainder of their 2020 budgets and to plan to continue to limit spending in the fiscal year beginning on July 1, 2020, and ending on June 30, 2021. Enacted.",17-Apr-20,TRUE,TRUE,FALSE
Utah,SJR 301  Approves acceptance by the state of Utah of certain federal funds. Adopted.,17-Apr-20,TRUE,FALSE,TRUE
Utah,HCR 301  Acknowledges and expresses gratitude for the efforts of individuals and organizations responding to the pandemic caused by COVID-19. Enacted.,22-Apr-20,FALSE,TRUE,FALSE
Utah,"SB 3  Part of a larger supplemental appropriations bill, which includes an authorization for a one-time general fund appropriation of up to $16 million to the Department of Health for the purpose of emergency disease response. Enacted. ",31-Mar-20,TRUE,TRUE,FALSE
Utah,"HB 3  Part of a larger supplemental appropriations bill, which includes an authorization for a one-time appropriation of up to $24 million from various general fund accounts, including the State Disaster Recovery Restricted Account and the Department of Public Safety Restricted Account for the purpose of disease response. Enacted.",1-Apr-20,TRUE,TRUE,FALSE
Utah,"HB 494  Authorizes the Department of Administrative Services to transfer or divert money to another department, agency, institution or division only for the purposes of providing a state response to the coronavirus. Enacted.",28-Mar-20,TRUE,FALSE,FALSE
Utah,SB 3001  Supplements or reduces appropriations otherwise provided for the support and operation of state government for the current and upcoming fiscal years in response to the coronavirus pandemic. Enacted.,22-Apr-20,TRUE,TRUE,FALSE
Utah,SB 3004  Enacts the COVID-19 Health and Economic Response Act; creates the Public Health and Economic Emergency Commission to advise and make recommendations to the Governor regarding the state's response to the coronavirus emergency; establishes the membership and duties of the Commission; requires the Commission to provide a plan by a certain date to the Governor that moves the state to a less urgent response level; addresses the Governor's response to the Commission's plan. Enacted.,17-Apr-20,TRUE,TRUE,FALSE
Utah,SB 3006  Creates a program and funds existing programs and services related to relieving economic injury to individuals and businesses affected by COVID-19. Enacted.,22-Apr-20,TRUE,TRUE,FALSE
Utah,"SB 3007  Provides legal immunity for damages or an injury resulting from exposure of an individual to COVID-19 on the premises owned or operated by the person, or during an activity managed by the person. Enacted.",4-May-20,TRUE,TRUE,FALSE
Utah,"HB 3006  Temporarily changes the Election Code and related provisions, as they relate to the 2020 regular primary election only, to conduct the election in a manner that protects the public health and safety in relation to the COVID-19 pandemic. Enacted.",22-Apr-20,FALSE,TRUE,FALSE
